original,paraphrase
Še zadnjič za hokejski evropski pokal,Še zadnjič v evropskem hokeju
"OBERHAUSEN, 24. - Hokejisti se bodo od četrtka do prihodnjega ponedeljka pomerili na jubilejnem 30. finalu evropskega pokala državnih prvakov. Spored turnirja, četrtek: Feldkirch - MoDo Örnsköldsvik (15), Lada - Košice (19), petek: Hämenlinna - Feldkirch (15), Košice - Düsseldorf (19), sobota: prost dan, nedelja: Düsseldorf - Lada (15), Örnsköldsvik - Hämeenlinna (19), ponedeljek: tekma za 3. mesto (15), finale (19).","OBERHAUSEN, 24. - Od četrtka do naslednjega ponedeljka se bodo hokejisti pomerili na jubilejnem 30. finalu evropskega pokala prvakov. Spored turnirjev, četrtek: Feldkirch - MoDo Örnsköldsvik (15), Lada - Košice (19), petek Hämenlinna - Feldkirch (15), Košice - Düsseldorf (19), sobota: prosti dan, nedelja: Düsseldorf - Lada (15), Örnsköldsvik - Hämeenlinna (19), ponedeljek: tekma za 3. mesto (15 finalov,"
"Izidi Dnevnikovega malonogometnega turnirja, skupina C, repesaž: DNS Ljubljana - M Express, 1:0, Dimko - Ruski car 0:2, Golovec - Kričač 2:0, NLB Alu-S - DNS Ljubljana 3:1, Ruski car - Golovec 2:1. Drugi krog: Tango Šiber - Recinko Kočevje 2:0, Ljubljanske mlekarne - Aškerčeva 4:2, Kern '90 - Gemax Poljane 0:8, Tiskarna Januš - Dnevnik Sun Chemical 4:0, Šaljivci - Slovit 5:2, Osa Pop design - Pinesta 4:3 (1:1).","Rezultati Dnevnikovega malonogometnega turnirja, skupina C, ponovitev DNS Ljubljana - M Express, 1; 0; Dimko - ruski avto 0; 2; Golovec - Kriča 2: 0; NLB Alu-S - DNS Ljubljana 3: 1 Januar, ruski avto - Golovec 2: 1. Drugi krog Tango Šiber - Recinko Koevje 2; 0 Ljubljanske mlekarne - Aškerčeva 4; 2: Kern '90 - Gemax Poljane: 8; Tiskarna Osaš - Dnevnik Sun Chemical 4: 0: Jozivci - Slovit 5 2: Pop design - Pinsta 4: 3 (1) 1."
"WASHINGTON, 23. - Ameriški kongres, najvišje zakonodajno telo v ZDA, se je znašel na ""sramotilnem stebru"" zaradi neke pravde, o kateri vsi veliko govorijo. Petnajst snažilk, ki delajo v kongresu in vsak dan pospravljajo tisto, kar pustijo za seboj kongresniki in senatorji ter njihovi uslužbenci, je tožilo kongres, da jih diskriminira.","WASHINGTON, 23. - Ameriški kongres, najvišje zakonodajno telo v Združenih državah Amerike, se je znašel na ""sramotnem stebru"" zaradi tožbe, o kateri vsi veliko govorijo. Petnajst čistilcev, ki delajo v kongresu in čistijo, kar kongresniki in senatorji ter njihovi zaposleni vsak dan puščajo za seboj, so kongres tožili, da jih diskriminira."
Prepolne ribiške mreže,Preobremenjene ribiške mreže
"Tokrat so jih lovili na plitvini dveh do štirih metrov pred polotokom Seča z mrežo, ki je dolga kar tisoč tristo metrov, in s tremi večjimi ter desetimi manjšimi barkami. Prvih dva tisoč kilogramov cipljev so že včeraj navsezgodaj predali izolskemu Delmarju, ki jih je razposlal v svoje ribarnice po Sloveniji.","Tokrat so jih lovili v plitvinah dva do štiri metre pred polotokom Seča z mrežo, ki je dolga tisoč in tristo metrov, ter s tremi večjimi in desetimi manjšimi čolni. Prvih dva tisoč kilogramov murlov so včeraj dopoldne predali Delmarju v Izoli, ki jih je poslal k svojim ribiškim ribnikom po Sloveniji."
Praznovanje s pingvini,Praznovanje s pingvini
"LJUBLJANA, 24. - Pihalni orkester Slovenske vojske je pripravil prvi novoletni koncert za predstavnike obrambnega ministrstva Republike Slovenije in generalnega štaba Slovenske vojske. Pod vodstvom dirigenta, podpolkovnika Franca Rizmala je izvedel enajst skladb domačih in tujih skladateljev. Orkester Slovenske vojske, ki šteje 26 članov, je bil na pobudo ministrstva za obrambo ustanovljen letos aprila. Odtlej je nastopil že ob mnogih protokolarnih priložnostih in na koncertih; med drugim je igral v Postonjski jami delegaciji Nata za civilno-vojaške zadeve. ""V našem orkestru so sami poklicni glasbeniki, ki so že končali glasbeno akademijo ali ki jo pravkar končujejo. Tisti, ki uspešno opravijo avdicijo, dobijo naziv starešine (oficirja) in zaradi tega nastopajo v vojaških uniformah,"" je povedal umetniški vodja orkestra in dirigent Franc Rizmal. (mač/foto: Luka Cjuha)","LJUBLJANA, 24. - Pihalni orkester Slovenske vojske je pripravil prvi novoletni koncert za predstavnike Ministrstva za obrambo Republike Slovenije in Generalštaba Slovenske vojske. Pod vodstvom dirigenta podpolkovnika Franca Rizmala je izvedel enajst skladb domačih in tujih skladateljev. Orkester Slovenske vojske, ki šteje 26 članov, je bil na pobudo Ministrstva za obrambo ustanovljen aprila letos. Od takrat je nastopil na številnih protokolarnih srečanjih in koncertih; med drugim je igral tudi v delegaciji Nata za civilno-vojaške zadeve Postojnska jama. ""Naš orkester sestavljajo profesionalni glasbeniki, ki so glasbeno akademijo že zaključili ali pa jo pravkar končujejo."
"Za zdaj so se v državi Victoria odločili za ""humano"" kontracepcijo","Za zdaj se je država Viktorija odločila za ""človeško"" kontracepcijo"
"Toda čas priganja. Življenjski prostor teh ljubkih živali je vse bolj omejen, predvsem zaradi kmetijstva in pogozdovanja, prav tako pa ni uspel poskus, da bi živali preselili na sever, zato, ker je tam zanje pretoplo. Prav tako so upravičeno zavrgli predlog, naj bi samice sterilizirali s pomočjo infekcij hlamidijev. Populacije koal so se ustalile na tistih območjih, kjer se pojavljajo ti povzročitelji, če pa bi jih na novo uvajali še na drugih območjih, bi to prej pomenilo pospeševanje izumrtja koal kot pa ustavitev tega procesa. Zdaj nameravajo zagotoviti preživetje teh ljubkih živali z bolj ""humano"" kontracepcijo.","Habitat teh ljubkih živali postaja vse bolj omejen, predvsem zaradi kmetijstva in pogozdovanja, in poskus selitve živali na sever je tudi propadel, ker je za njih prevroč. Predlog za sterilizacijo samic s pomočjo klamidijskih okužb je bil upravičeno zavrnjen. Populacije koal so se naselile na območjih, kjer se pojavljajo ti organizmi, če pa so jih uvedli na drugih območjih, bi bilo bolj verjetno, da bi pospešili izumrtje koal, kot da bi ustavili ta proces."
"V državi, ki kupuje tanke, imajo državljani tanke denarnice.","V državi, ki kupuje tanke, imajo državljani tanke denarnice."
NOVOLETNI SEJMI,New York srečanja
Lunin čudež na božično noč,Čudež na božični večer
"Neprijetna stran tega pa je, da polna luna za vse ni preveč prijetna. Psihologi svarijo pred agresijami in izgubo nadzora - verjetno prav pod božičnim dreveščkom. Nekateri pa imajo polno luno radi, ko kaže svoj okrogli obraz. Celo nagnjeni so k temu, da se ob polni luni zaljubijo. Toda previdnost: božiček ni na voljo!","Neprijetna stran je, da polna luna ni zelo prijetno za vsakogar. Psihologi svarijo pred agresijo in izgubo nadzora - verjetno tik pod božično drevo. Nekateri, Vendar, kot je polna luna, ko se pokaže njen okrogel obraz. So celo nagnjeni, da sodijo v ljubezni ob polni luni."
Mestni heroj,mestni junak
"""Dave, kako se imenuje tisto odlikovanje, ki si ga dobil?""","""Dave, kako je ime medalji, ki si jo dobil?"""
"Samo tri stranke - dva moška in ena ženska - so bile v banki, ko je vdrl mož, zamaskiran z nogavico.","Ko je moški z masko iz nogavic vlomil v banko, so bile v banki samo tri stranke - dva moška in ena ženska."
"Uporniki izpustili večino talcev, še vedno pa zadržujejo pomembne člane vlade","Uporniki izpustijo večino talcev, še vedno pa zadržujejo pomembne člane vlade."
"""Nadaljujemo z izpuščanjem tistih talcev, ki niso neposredno ali posredno povezani z vladno politiko,"" so v izjavi, ki jo je prepisal eden izmed izpuščenih talcev, zapisali uporniki. Tako so zadržali predsednikovega brata, kakšnih 40 japonskih poslovnežev in med drugimi tudi dva perujska ministra in predstojnika protiterorističnih enot perujske policije.","""nadaljujemo z izpustitvijo talcev, ki niso neposredno ali posredno povezani z vladno politiko "", so zapisali uporniki v izjavi, ki jo je kopiral eden od izpuščenih talcev, s čimer so pridržali predsednikovega brata, kakih 40 japonskih poslovnežev in med drugimi dva perujska ministra in vodjo protiterorističnih enot perujske policije."
"Nedeljska izpustitev talcev je bila zelo nepričakovana, saj v pogajanjih v zadnjih dneh ni bilo opaziti napredka. Razmere v veleposlaništvu so tudi zdaj iz dneva v dan slabše, še posebej zaskrbljujoče pa je zdravstveno in higiensko stanje. Vlada je namreč že v prvih urah drame odklopila vodo, elektriko in telefon in eden izmed izpuščenih talcev je dejal, da je bilo kaj hitro jasno, da bodo morali prej kot slej izpustiti nekaj talcev, saj so postajale razmere nevzdržne.","nedeljska izpustitev talcev je bila zelo nepričakovana, saj v zadnjih dneh ni bilo opaziti nobenega napredka pri pogajanjih. razmere v veleposlaništvu se iz dneva v dan slabšajo, zlasti zaskrbljujoče pa so zdravstvene in higienske razmere. vlada je že v prvih urah drame odklopila vodo, elektriko in telefon, eden od izpuščenih talcev pa je dejal, da je hitro jasno, da bodo morali prej ali slej izpustiti nekaj talcev, saj razmere postajajo nevzdržne."
"Nekateri so prepričani, da so ga umorili zato, ker je hotel razkriti nekaj dejstev o vsem tem. Tudi enemu od vodilnih mož Oriona so podtaknili bombo pod avto.","Nekateri so prepričani, da je bil umorjen, ker je želel razkriti nekaj dejstev o vsem tem, in tudi eden od vodilnih mož Oriona je bil zasajen pod avtomobilsko bombo."
Kohlu pa nagrada za enotnost Evrope,Kohlu evropska nagrada enotnosti
