original,paraphrase
13.10 Okno v Evropo - 15.00 Biseri - 15.30 Očigledno - 16.00 Muzin poljub - 16.30 Po sledeh Balazsa Orbana - 17.30 Zakladnica - 19.00 Zvezdni utrinki - 19.30 Pravljica - 20.00 Dnevnik - 20.30 Risanka - 20.45 Vodni policaji - 21.30 Pravi smeh - 22.30 Globoka voda. ,13.10 Okno v Evropo - 15.00 Biseri - 15.30 Očividci - 16.00 Poljub Muse - 16.30 V stopinjah Balazs Orban - 17.30 Zakladnica - 19.00 Zvezdne slike - 19.30 Pravljica - 20.00 Dnevnik - 20.30 Risanka - 20.45 Vodna policija - 21.30 Pravi smeh - 22.30 Globoka voda.
"KOJSKO Zjutraj je v Kojskem v Brdih odjeknila močna eksplozija. 57-letni M. M. je s štedilnika odklopil plinsko jeklenko, nato pa na njej odvil ventil. V eksploziji je bil nesrečnik telesno poškodovan in je ostal na zdravljenju v bolnišnici. Nastalo je za okoli dva milijona tolarjev škode. M. M. so pred tem na podlagi odredbe sodišča iskali policisti privesti bi ga morali sodišču. Zdaj se bo zanj na sodišču pojavila nova kazenska ovadba zaradi povzročitve splošne nevarnosti.","KOJSKO V dopoldanskem času je na Kojskem v Brdih prišlo do močne eksplozije. 57-letni M. je odklopil plinsko jeklenko s peči in nato odvil ventil na njej. V eksploziji je bil nesrečnik telesno poškodovan in ostal v bolnišnici na zdravljenju. Nastalo je približno dva milijona tolarjev škode. M. je pred tem na podlagi sodnega naloga iskala policija, da ga pripelje pred sodišče. Sedaj bo na sodišču prišla nova kazenska ovadba zaradi povzročitve splošne nevarnosti."
Skladiščna prodaja MOTNIK,Skladiščna prodaja Motnik
Gospod Stane KLANČNIK,G. Stane Barnier
"Spoštovani,","Spoštovani gospod,"
"offSREDA, 17. FEBRUAR ","prosta sreda, 17. februar"
"10.30 Steenfortovi, fr. nad. - 11.20 Vesoljski popotniki: kometi in asteroidi, amer. dok. odd. - 12.10 Euronews - 15.00 Tv prodaja - 15.30 Antonieta, fr. meh. film - 17.30 Po Sloveniji - 18.05 Angel, varuh moj, amer. nani. - 19.00 Kolo sreče - 19.30 Videoring - 20.00 Košarka NBA - 21.35 SP za mladince v biatlonu - 21.50 Atentat, fr. film. ","10.30 Steenfortovi, fr. več. - 11.20 Vesoljski popotniki kometi in asteroidi, amer. doc. čudno. - 12.10 Euronews - 15.00 Tv prodaja - 15.30 Antonieta, fr. meh. film - 17.30 Slovenija - 18.05 Angel, Varuh mojega, amer. ni. - 19.00 Kolo sreče - 19.30 Videoring - 20.00 Košarka NBA - 21.35 SP za mladince v biatlonu - 21.50 Attenat, fr. film."
"(najbolje ste NLB LJ 13,79 9,80","(najboljši je NLB LJ 13,79 9,80"
Tin1,Tin 1.
Nakup motorne žage,Kupite motorno žago
Brezplačna priloga za vse naročnike,Brezplačni dodatki za vse naročnike
"V prihodnji številki brezplačna priloga TiN - Revija za kmetijsko, gozdarsko, vrtnarsko, komunalno in gradbeno mehanizacijo","V prihodnji izdaji brez dodatka TiN - Revija za kmetijske, gozdarske, hortikulturne, komunalne in gradbene stroje"
KANAL A,"kanal A,"
"Zaradi več dejavnikov, ki povzročajo ketozo, je zelo težko dati splošna navodila za učinkovit nadzor nad pojavnostjo ketoze. ","Zaradi številnih dejavnikov, ki povzročajo ketozo, je zelo težko dati splošna navodila za učinkovit nadzor nad pojavom ketoze."
"Zagotoviti moramo, da bo obrok vseboval dovolj kobalta (Co) in fosforja (P).","Poskrbeti moramo, da je v obroku dovolj kobalta (Co) in fosforja (P)."
Veterinarska fakulteta,Veterinarska fakulteta
HRUŠKE 150300 150300 350 130 500 300 250300,HRUŠKE 150300 150300 350 130 500 300 250300
"Še vedno pa najdemo vinograde, kjer rez ni kakovostno izvedena in rezač ne upošteva bujnosti posameznega trsa, življenjskega prostora posamezne trte in s tem povezane obremenitve. Za šparone in reznike se puščajo pretanke rozge, pod 6 mm premera, preveč je reznikov, ki so narejeni tudi višje od šparona. Šparoni so, ne glede na sorto, enako dolgi, večinoma predolgi tudi do 15 očes, saj se vsi izgovarjajo, da jih bodo prikrajšali pri vezi le-teh, vendar se to ne zgodi. Veliko je tudi nejasnosti pri oblikovanju višine debla drugo ali tretje leto. Prilagajamo se opori in že obstoječim luknjam na stebrih, skozi katere potem napeljemo žico. Zato je v večini primerov višina debla previsoka (1 do 1,2 m), ne upoštevajoč medvrstne razdalje in s tem povezane zasenčitve. Višina debla naj bi bila tretjina medvrstne razdalje, kajti le s tem pridobimo zadostno višino zelene listne mase (1,2 do 1,4 m in več). Idealno je, če vez šparonov izvajamo na glavno nosilno žico, zato je seveda treba imeti deblo nižje od glavne žice. V teh primerih ni treba puščati nadomestnega lesa (reznikov, čepov) za naslednje leto, saj lahko šparona narežemo iz lanskih šparonov. ","Vendar pa še vedno obstajajo vinogradi, kjer rez ni kakovosten in rezalnik ne upošteva bujnosti posameznega trsta, življenjskega prostora posamezne trte in s tem povezanega bremena. Za sparune in russete ostanejo preveč tanke rozete, pod premerom 6 mm, preveč je reznikov, ki so prav tako izdelani višje od parnika. Šparoni so, ne glede na sorto, enako dolgi, večinoma predolgi do 15 oči, saj vsi pravijo, da jim bodo odvzeli vezi, vendar se to ne zgodi. Obstaja tudi veliko nejasnosti v zasnovi višine debla v drugem ali tretjem letu Zato je v večini primerov višina debla previsoka (1 do 1,2 m), ne da bi upoštevali razdalje med njimi in s tem povezano senčenje. Višina debla mora biti ena tretjina razdalje med njimi, ker le na ta način dobimo zadostno višino mase zelenih listov (1,2 do 1,4 m in več). V idealnem primeru, če se sparon vez izvede na glavni nosilni žici, je seveda potrebno, da je deblo nižje od glavne žice. V teh primerih ni nujno, da pustimo nadomestni les (zaponke, kljukice) za naslednje leto, saj lahko iz lanskega šparona tudi sparoniramo."
Zakaj ne bi bili v Srednjih Bitnjah ponosni na vse kozolce in svojo mogočno cerkev?,Zakaj ne bi bili ponosni na vse kozolce in njihovo mogočno cerkev v Srednjih Bitnjah?
Iz Uradnega lista,Iz Uradnega lista
U R E D B O ,U R E D B O
"1433 Skupni nameni: Nadomestilo pri cenah kmetijskih proizvodov in intervencijski nakupi (Interventni odkup vina v letu 1998, Podpora odkupu koruze za zrnje letine 1998, Pokrivanje razlike pri odkupni ceni sladkorne pese letine 1998, Sofinanciranje nabavne cene sladkorja za zimsko krmljenje čebel, pokrivanje stroškov za uporabo koncentriranega grozdnega mošta za obogatitev vina)",1433 Skupni cilji: Nadomestilo za kmetijske cene in intervencijske odkupe (mednarodni odkup vina v letu 1998; Podpora za nakup koruze v zrnju v letu 1998; Kritje razlike v odkupni ceni sladkorne pese v letu 1998; Sofinanciranje nakupne cene sladkorja za zimsko krmljenje čebel; pokrivanje stroškov uporabe zgoščenega grozdnega mošta za obogatitev vina)
B) na podlagi javnega razpisa za naslednje namene:,B) na podlagi javnega razpisa za naslednje namene:
Višina sredstev za ta namen je 10.700.000 SIT.,Znesek sredstev za ta namen je 10.700.000 SIT.
2551 Kmetijstvo: Kmetijsko znanstveno raziskovalno delo podpora,25 :51 Kmetijstvo Podpora znanstveno-raziskovalnemu delu v kmetijstvu
1417 Sofinanciranje kmetijskega izobraževanja praktični pouk,1417 Sofinanciranje praktičnega pouka kmetijskega izobraževanja
2426 Kmetijstvo: Vzpostavitev in povezava baz podatkov v kmetijstvu,: 2426 Kmetijstvo Vzpostavitev in povezovanje podatkovnih baz v kmetijstvu
2428 EU in mednarodno sodelovanje: Drugi mednarodni projekti lastna udeležba,2428 Sodelovanje EU in mednarodno sodelovanje: Drugi mednarodni projekti
2447 Skupni nameni: Podpora pri usposabljanju laboratorijev v kmetijstvu in živilstvu,2447 Skupni nameni: Podpora za usposabljanje laboratorijev v kmetijstvu in živilski industriji
6767 Javni zavod Kobilarna Lipica,6767 Javni zavod Kobilarne Lipica
Obrazložitev,Obrazložitev za
Del sredstev je namenjen za izvedbo pilotskega projekta razvoja in uvajanja integrirane pridelave vrtnin ter za izvedbo letnega programa genske banke kmetijskih rastlin in genske banke v živinoreji. ,Del sredstev je namenjen za izvedbo pilotnega projekta za razvoj in uvedbo integrirane pridelave zelenjave ter za izvedbo letnega programa genske banke kmetijskih rastlin in genske banke v živinoreji.
"5. Uvajajo se ukrepi, ki so neposredno povezani s prilagajanjem na EU, kot so izdelava katastra trajnih nasadov, sofinanciranje programov PHARE, priprava informatizacijskega sistema v kmetijstvu (vzpostavitev baz podatkov) itn.","(5) Uvajajo se ukrepi, ki so neposredno povezani s prilagajanjem v EU, kot so vzpostavitev registra trajnih nasadov, sofinanciranje programov PHARE, vzpostavitev informacijskega sistema v kmetijstvu (vzpostavitev podatkovnih zbirk) itd."
UREDITEV PAŠNIKA,Prilagoditev pločnika
"Samo 42 let po letu 1000 je Hema Brežeselska podarila škofiji Krka na Koroškem ogromno posest med reko Sotlo in potokom Dramlje in vse tja do Svetih gora na severu. V dvanajstem stoletju so ta del Bizeljskega poimenovali v Wiesel in šele nekoliko pozneje v Wissel, današnje Bizeljsko. Bizeljski grad so zgradili leta 1404, srednjeveško župno cerkev sv. Lovrenca nekoliko pozneje, vendar so jo v letih 1725 do 1737 že prezidali. Bizeljsko spada med bogate zakladnice našega kulturno-zgodovinskega izročila in naravnih znamenitosti. ","Samo 42 let po letu 1000 je Hema Brežeselska škofiji Krki na Koroškem podarila ogromno posestvo med reko Sotlo in potokom Dramlje ter vse do Svetih gora na severu. V dvanajstem stoletju je ta del Bizeljskega dobil ime Wiesel, šele nekoliko kasneje pa v Wisslu, današnjem Bizeljskem. Grad Bizelj je bil zgrajen leta 1404, srednjeveška župnijska cerkev sv. Lovrenca malo kasneje, obnovljena pa je bila že med letoma 1725 in 1737. Bizeljsko je eden od bogatih zakladov naše kulturno-zgodovinske tradicije in naravnih znamenitosti."
"Ob Florjanovi kapelici je bila še do nedavnega prava borza dela. K njej so prihajali fantje in možje, dekleta in žene, pa tudi cele družine iz bližnje in daljne okolice z motikami na ramah in upanjem, da bodo vinogradniki prav njih najeli za delo in jim omogočili tisti borni zaslužek, ki jim je mnogim pomenil tudi preživetje. ","Do nedavnega je bila Florjanska kapela prava izmenjava dela, s fanti in moškimi, dekleti in ženami, pa tudi s celimi družinami iz okolice, z motikami na ramenih in upanjem, da jih bodo vinogradniki najeli za delo in zagotovili boren dohodek, ki je pomenil preživetje za mnoge."
"Pred sto dvajsetimi leti je trsna uš zelo razredčila vinograde na Bizeljskem, spravila na beraško palico veliko domačinov, še več pa na rob obupa, le volje in ljubezni do vinske trte jim ni nikoli načela. Marija Sušnikova pa je dodala: »Naj bo domačin ali priseljenec na Bizeljskem, če moški nima vinograda in svojega vinskega hrama, v očeh domačinov ne pomeni ničesar. Lahko ima posestvo, veliko živine, hišo na morju in sodoben avto, za prestiž je vse to premalo. Prostor za shranjevanje vina bi lahko imenovali shramba ali klet, kot na primer za žito žitnica. Za sveto mesto je ime hram - tempelj komaj dovolj dobro. Hram je posvečen kraj, čaščen daleč pred vsem drugim, kar je na zunaj lepo vidno še iz časov, ko so se brune na roko tesale s cimeroko. Na nobenem poslopju niso bila tesarska dela opravljena tako kakovostno. Vhod v hram so krasila najlepše izdelana vhodna vrata, tudi sončna imenovana, z vklesano letnico izdelave na tramu, okrašenem z ornamenti. Tudi ostrešek ali pročelje je bilo z okraski usklajeno z ostalimi zunanjimi deli. Na mogočni, iz železa kovan ključ, ki ga je gospodar ponosno nosil za pasom, je bilo usmerjenih veliko zavistnih pogledov. Lastniki skromnejših hramov so si dali izdelati večje ključavnice in še lepše kovane ključe, zaradi bahanja pred tujci. Kaj je lahko lepšega kot posedeti s svojimi prijatelji in znanci v svojem hramu na griču in točiti s svojimi žulji pridelano žlahtno kapljico?«","Pred stotimi in dvajsetimi leti je filoksera močno razredčila vinograde na Bizeljskem, kar je številne domačine pripeljalo na rob prosjačenja, še bolj pa na rob obupa, le volja in ljubezen do trte jim nista bili nikoli izgubljeni. Marija Sušnikova je dodala: ""Bodite domačin ali imigrant na Bizeljskem, če človek nima vinograda in svojega vinskega hrama, to v očeh domačinov ne pomeni nič. Lahko ima posestvo, veliko živine, hišo na morju in sodoben avtomobil, vse to pa je premalo za prestiž. Za sveto mesto, ime templja je komaj dovolj dober. Tempelj je posvečen kraj, častili daleč pred vsem drugim, ki jih je mogoče videti na površini od časov, ko so bili leseni tramovi, ki so ročno izrezljane s cymerocas. Nobena stavba je kdaj imel mizarstvo opravljeno tako dobro. Vhod v tempelj je bila okrašena z najlepšimi vhodnih vrat, tudi s sončnim imenom, z izrezljane leto izdelave na gredi, okrašena z okraski. Streha ali fasada je bila tudi v harmoniji z drugimi zunanjimi dela. Lastniki skromnejših hiš so morali izdelati večje ključavnice in še lepše ponarejene ključe, zaradi razkazovanja pred tujci. Kaj je lahko lepšega kot sedeti s prijatelji in znanci v templju na hribu in se polivati s svojimi mehurji, ki jih proizvaja plemenita kapljica? """
"Število prebivalcev na Bizeljskem, pravi gospa Sušnikova, domačinka in dobra poznavalka razmer na Bizeljskem, nenehno pada. Na svoji zemlji so vztrajali le redki, k sreči pa je med njimi največ takih, ki se z ljubeznijo in spoštovanjem do trte ukvarjajo z vinogradništvom. Le dvanajst aktivnih kmečkih družin je še ostalo na Bizeljskem. Številni upokojenci poskrbijo, da je zemlja na Bizeljskem v celoti obdelana. ","Število prebivalcev na Bizeljskem, pravi gospa Sušnikova, domačinka in dobra poznavalka razmer na Bizeljskem, se nenehno zmanjšuje, le nekaj jih je vztrajalo na svoji zemlji, a na srečo se jih večina z ljubeznijo in spoštovanjem do trte ukvarja z vinogradništvom. Na Bizeljskem je ostalo le še dvanajst aktivnih kmečkih družin. Mnogi upokojenci poskrbijo, da je zemlja na Bizeljskem v celoti obdelana."
"FURNGE Naj je bilo lepo ali deževno vreme, so bile v vaških kolovozih, saj drugih poti skoraj ni bilo, vedno globoke zareze in kotanje polne vode. Kolovozi so bili vedno ozki, zato se je včasih zdelo, da so hiše in gospodarska poslopja dobesedno stala na njih. Poti in kolovozov ni navadno nihče popravljal. Furmani so se znašali nad živino, ki ni mogla speljati težko naloženih voz z vinom iz globokih kolesnic. Ko ni bilo druge rešitve, so dobili »forajt« z eno volovsko ali konjsko vprego, da so potegnili voz, vdrt iz globoke in blatne kolesnice. (Slika je iz bogate etnografske zbirke Marije Sušnik.)","FURNGE Ne glede na to, ali je bilo lepo ali deževno vreme, so bile v vasi kolovozi, saj drugih stez skoraj ni bilo, vedno globoke zareze in kotanje polne vode. Kolovozi so bili vedno ozki, zato se je včasih zdelo, da na njih dobesedno stojijo hiše in poslovni objekti. Poti in kolovozi običajno niso bili popravljeni. Furmani so stali nad živino, ki ni mogla voziti trdo obremenjenih vagonov z vinom iz globokih kolesnic. Ko ni bilo druge rešitve, so dobili ""pohod"" z enim volom ali konjsko vprego, da bi potegnili voz iz globoke in blatne kolesnice. (slika je iz bogate etnografske zbirke"
"Slovenski vinogradniki se pred začetkom spomladanskih del odločajo tudi za obnove, vendar so v vinogradniških društvih upravičeno zaskrbljeni, da jih bo zaradi krize pri prodaji vina bistveno manj kot prejšnja leta. Večino razprave o položaju na slovenskem vinskem trgu so namenili tudi na Švabovem v Halozah, kjer so se zbrali predsedniki slovenskih vinogradniških društev na redni letni skupščini Zveze društev vinogradnikov Vinis.","Slovenski vinogradniki se za prenovo odločijo še pred začetkom pomladi, vendar jih upravičeno skrbi, da bo zaradi krize pri prodaji vina bistveno manj vina kot v preteklih letih. Večji del razprave o razmerah na slovenskem vinskem trgu so namenili tudi Švabovu v Halozah, kjer so se na rednem letnem občnem zboru Društva vinogradnikov Vinis zbrali predsedniki slovenskih vinogradniških društev"
"Poklicali smo na Kmetijski inštitut Slovenije in na tehnično službo Petrola, kjer so nam dali podrobna pojasnila. Ob uporabi osvinčenega 98 oktanskega bencina v žagah in motokultivatorju ne more priti do okvare motorjev. Lahko se pojavijo težave s predvžigom, kar je mogoče rešiti z njegovo nastavitvijo. Na Petrolu opozarjajo, da velja v motornih žagah, ki so znane po visokih vrtljajih motorja, za pripravo mešanice v razmerju, ki ga predpisuje proizvajalec, uporabljati visokokakovostna olja, o katerih ga bodo podučili na vseh Petrolovih servisih po Sloveniji. Seveda lahko za pripravo mešanice na enak način uporablja tudi nizkooktanski zeleni bencin, ki je okolju in zdravju uporabnika prijaznejši, pa še cenejši je. Tudi za pogon motokultivatorja lahko uporablja nizkooktanski zeleni bencin, vendar mora pred tem pogledati še v navodila za uporabo. Če ima motor mehka ležišča ventilov (japonski motorji jih imajo že približno 20 let), potem bo ta brez škode tekel le na zeleni bencin. Če pa ima še trda ležišča, velja v rezervoar vlivati nizkooktanski zeleni bencin in osvinčen 98 oktanski bencin v razmerju 2 : 1 (2/3 zelenega + 1/3 osvinčenega). ","Poklicali smo Kmetijski inštitut Slovenije in Petrolovo tehnično službo, kjer so nam podali podrobna pojasnila. Pri uporabi osvinčenega 98-oktanskega bencina v žagah in motokultivatorju ne more priti do okvare motorja. Pojavijo se lahko težave s predvžigom, ki jih je mogoče rešiti z nastavitvijo. Petrol opozarja, da se v motornih žagah uporabljajo visokokakovostna olja, ki so znana po svojih visokih hitrostih, da se zmes pripravi v razmerju, ki ga predpiše proizvajalec, in da jo bodo učili na vseh Petrolovih bencinskih servisih v Sloveniji. Nizkooktanski zeleni bencin, ki je bolj okolju in zdravju prijazen, se lahko uporablja tudi za pripravo mešanice na enak način, in je še cenejši. Nizkooktanski zeleni bencin se lahko uporablja tudi za pogon motorjakultivatorja, vendar pred tem, je treba pogledati tudi v navodila za uporabo. Če ima motor mehke ležaje ventilov (Japonski motorji jih imajo približno 20 let, potem bo deloval samo na zeleni bencin brez škode. Če ima še vedno trda ležišča, nizkooktanski zeleni bencin in osvinčeni 98 oktanski bencin v razmerju 2 1: 1 (2 / 3 zelena + 1 / 3 osvinčeni)"
KDO ZASTOPA TRAKTORJE BELARUS IN VLADIMIREC,Kdo prejme Belarous in Vladimir traktorjev
Kdaj in kako cepimo orehe?,Kdaj in kako cepiti orehe?
"Mag. Anita Solar, ",mag. Anita Solar.
"Vprašanje naslavljamo na Toneta Ropa, ministra za delo, družino in socialne zadeve RS. ","Vprašanje je naslovljeno na Toneta Ropa, ministra za delo, družino in socialne zadeve Republike Slovenije."
"Prav tako tudi Zakon o zemljiški knjigi (Ur. l. RS, št. 33/95) v 129. členu v zvezi s 137. členom določa, da se odpis parcele ali dela parcele, ki je do uveljavitve tega zakona že bila uporabljena za gradnjo ali rekonstrukcijo ceste ali regulacijo vodnih tokov, ter njen vpis v vložek, v katerem je vpisan ta objekt, opravi brez predložitve listin, predpisanih s tem zakonom. ","Podobno tudi Zakon o zemljiški knjigi (Uradni list RS, št. 33 / 95) v 129. členu v povezavi s 137. členom določa, da se odpis parcele ali dela parcele, ki se je do uveljavitve tega zakona uporabljal za gradnjo ali rekonstrukcijo ceste ali ureditev vodnih tokov, in njegov vpis v spis, v katerem je ta objekt vpisan, izvedeta tako, da se opravi vpis zemljišča ali dela parcele, ki se je uporabljal za gradnjo ali rekonstrukcijo ceste ali ureditev vodnih tokov"
Ministrstvo za pravosodje,Ministrstvo za pravosodje
"Poletja 1998 se bomo še dolgo spominjali, saj je skupaj s poletjem 1994 doseglo temperaturni rekord tega stoletja s povprečno temperaturo 21,3 stopinje (normalna je 18,9 stopinje) in 33 vročimi dnevi s temperaturo 30 stopinj in več. Lepi spomini v tem mrzlem in zasneženem februarju!","Poletje 1998 se bo še dolgo spominjalo, saj je skupaj s poletjem 1994 dosegel temperaturni rekord tega stoletja s povprečno temperaturo 21,3 stopinj (normalno je 18,9 stopinj) in 33 vročih dni s temperaturo 30 stopinj in več."
SLOVENIJA E-mail: wravorŽwravor.si,: Slovenija elektronska pošta wravorŽwravor.si
* HORIZONTALNE TRAČNE ŽAGE,Logični signal za promet
